"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
20002,1,0,0,0,0,0,0
20003,0,1,0,0,0,0,0
20004,1,0,1,0,0,0,0
20005,0,0,0,0,0,0,0
20006,1,1,0,1,0,0,0
20007,0,0,1,0,0,0,0
20008,0,0,0,0,0,0,0
20009,0,0,0,0,0,0,0
20010,0,0,0,0,1,1,1
20011,0,0,0,0,0,0,0
20012,0,0,0,1,0,0,0
20013,0,1,0,1,1,1,0
20014,1,0,0,1,0,0,0
20015,0,0,0,0,0,0,0
20016,0,0,0,0,0,0,0
20017,1,0,0,0,0,1,0
20018,0,0,0,0,0,0,0
20019,0,0,0,0,0,1,0
20020,0,1,1,0,0,0,0
20021,0,0,0,0,0,0,0
20022,0,0,1,0,0,0,0
20023,1,0,0,0,0,0,0
20024,0,0,1,0,0,1,1
20025,0,1,0,0,0,0,0
20026,1,0,0,0,1,0,0
20027,0,0,0,0,1,1,0
20028,1,0,0,0,0,0,0
20029,0,0,0,0,0,0,0
20030,0,0,0,0,1,1,0
20031,0,1,1,0,0,0,1
20032,0,0,1,0,0,0,0
20033,0,0,0,0,1,0,0
20034,0,0,0,0,1,0,0
20035,0,0,0,0,1,0,1
20036,0,1,0,0,0,0,0
20037,0,0,0,1,1,0,0
20038,0,0,1,0,0,0,0
20039,0,0,0,0,0,0,0
20040,0,1,0,0,0,0,1
20041,0,0,0,0,1,0,0
20042,0,1,0,0,0,0,0
20043,0,0,0,0,0,0,0
20044,0,0,0,0,0,0,0
20045,0,0,1,1,0,0,0
20046,0,0,0,0,0,0,0
20047,0,0,0,0,0,0,0
20048,0,0,1,0,0,1,0
20049,0,0,0,1,0,0,0
20050,0,1,0,0,0,0,0
20051,0,1,0,1,0,0,1
20052,0,0,0,0,0,1,0
20053,0,0,1,0,0,1,0
20054,0,0,0,0,0,0,0
20055,0,0,0,0,0,0,0
20056,0,0,0,0,0,0,0
20057,0,0,0,0,0,0,0
20058,0,0,1,0,0,0,0
20059,0,1,0,0,0,0,0
20060,0,0,0,0,0,0,0
20061,0,0,0,0,0,1,0
20062,0,0,0,0,0,0,0
20063,0,0,0,0,0,1,0
20064,0,1,0,0,1,0,0
20065,0,0,0,0,0,0,0
20066,0,0,0,0,0,1,0
20067,1,0,0,0,1,0,0
20068,0,0,0,1,1,0,0
20069,0,0,0,1,0,0,0
20070,1,0,0,0,0,0,0
20071,0,1,0,0,0,0,1
20072,0,0,0,0,0,0,0
20073,1,0,0,0,0,1,0
20074,1,0,0,0,0,0,0
20075,0,0,0,1,1,0,0
20076,0,0,0,1,0,0,0
20077,1,0,0,0,0,0,0
20078,1,1,1,0,0,0,0
20079,0,1,0,0,0,0,0
20080,0,0,0,0,0,0,0
20081,1,0,1,0,0,0,0
20082,0,0,0,0,0,1,0
20083,0,0,0,0,0,0,0
20084,0,0,0,0,0,1,0
20085,0,0,0,0,0,0,1
20086,1,0,0,0,0,0,0
20087,0,1,0,0,0,0,0
20088,0,0,0,0,0,0,0
20089,0,0,0,1,0,0,0
20090,0,0,0,0,1,0,0
20091,0,1,0,1,0,0,0
20092,0,0,1,0,0,0,0
20093,0,0,1,1,1,0,0
20094,0,0,0,0,0,1,0
20095,0,0,0,0,0,0,0
20096,0,0,0,0,1,0,0
20097,0,0,0,0,0,0,0
20098,1,0,0,0,1,0,0
20099,1,0,1,0,0,0,0
20100,0,0,0,0,0,0,0
20101,0,0,0,0,0,1,0
20102,0,0,0,0,0,0,0
20103,0,0,0,0,0,0,0
20104,0,0,0,0,0,0,0
20105,0,0,0,0,1,0,0
20106,0,0,0,0,0,0,0
20107,1,1,0,0,0,0,0
20108,0,1,1,1,0,0,0
20109,0,0,0,1,0,0,0
20110,0,0,0,0,1,0,0
20111,0,0,0,0,0,0,0
20112,0,0,0,0,0,0,0
20113,1,0,0,0,0,0,0
20114,0,1,0,0,0,0,0
20115,1,0,0,0,0,0,0
20116,0,1,0,0,0,0,0
20117,0,1,0,0,0,0,0
20118,0,0,0,0,0,0,1
20119,0,0,0,0,0,0,0
20120,1,0,0,0,0,0,0
20121,0,0,0,0,0,0,0
20122,0,0,0,0,0,0,0
20123,0,0,0,0,0,0,0
20124,0,0,0,0,0,0,0
20125,0,0,1,1,0,0,0
20126,0,0,0,0,0,0,0
20127,0,0,0,1,0,0,0
20128,0,1,0,0,0,0,0
20129,0,0,0,0,0,0,0
20130,0,0,0,0,0,0,0
20131,0,0,0,0,1,0,0
20132,0,0,0,0,0,0,0
20133,0,0,0,0,0,0,0
20134,0,0,1,1,1,0,0
21002,0,0,0,0,1,0,0
21003,0,1,0,0,0,0,0
21004,0,0,0,1,0,0,0
21005,0,0,0,0,0,0,0
21006,0,0,0,0,0,0,0
21007,1,0,1,0,0,0,0
21008,0,0,0,0,0,0,0
21009,0,0,0,0,0,0,0
21010,0,0,0,1,0,0,0
21011,0,0,0,0,0,0,0
21012,0,0,0,1,1,0,0
21013,0,0,0,0,0,0,0
21014,0,0,0,1,0,0,1
21015,0,0,0,0,0,0,1
21016,0,1,1,1,0,0,0
21017,0,0,0,1,0,0,0
21018,0,0,0,0,0,0,0
21019,0,0,0,0,0,1,0
21020,0,1,0,0,0,0,0
21021,0,0,0,0,0,0,0
21022,0,0,1,0,0,1,0
21023,0,0,0,0,1,0,1
21024,1,1,0,0,0,0,0
21025,0,1,1,0,0,0,0
21026,1,0,0,0,1,0,0
21027,0,1,0,0,0,0,0
21028,0,0,0,0,1,0,0
21029,0,0,0,0,0,1,1
21030,0,1,0,0,0,0,0
21031,0,0,0,0,0,0,0
21032,0,0,0,0,0,0,0
21033,0,0,0,0,0,0,0
21034,0,1,0,0,1,0,0
21035,0,0,0,1,0,0,0
21036,1,0,0,0,0,1,1
21037,0,1,1,0,1,0,0
21038,0,0,0,0,0,0,0
21039,0,0,0,1,1,0,0
21040,0,0,0,0,0,1,0
21041,0,0,0,0,0,0,0
21042,0,1,0,1,0,0,0
21043,1,0,1,0,0,0,0
21044,0,0,0,0,0,0,1
21045,1,0,0,0,0,0,0
21046,0,0,0,0,0,0,0
21047,0,0,0,0,0,1,0
21048,0,0,0,0,0,0,0
21049,1,1,0,0,0,1,0
21050,0,0,1,0,0,1,1
21051,0,1,0,0,1,0,0
21052,1,0,0,0,1,1,0
21053,0,0,0,1,0,0,0
21054,0,1,0,0,1,0,0
21055,0,0,1,0,0,0,0
21056,0,0,0,1,0,0,0
21057,1,0,0,1,0,0,0
21058,0,1,1,1,0,0,0
21059,0,1,0,0,0,0,0
21060,0,0,0,0,1,0,0
21061,0,0,0,0,0,0,0
21062,0,0,1,1,0,0,0
21063,0,1,0,0,0,0,0
21064,0,0,0,0,0,0,0
21065,0,0,0,0,0,1,0
21066,0,0,0,1,1,0,0
21067,0,0,0,0,0,1,0
21068,0,0,1,1,0,0,0
21069,0,0,0,0,1,0,0
21070,1,0,1,1,0,0,0
21071,0,0,0,0,1,1,0
21072,0,0,0,0,0,0,0
21073,0,0,0,0,0,0,0
21074,0,1,0,0,1,0,0
21075,0,0,1,0,1,1,0
21076,1,0,0,0,0,1,0
21077,0,0,0,0,0,1,0
21078,0,0,0,0,0,0,0
21079,0,1,0,0,0,1,0
21080,0,0,0,0,1,0,0
21081,1,0,0,1,0,0,0
21082,0,0,0,0,0,0,0
21083,0,1,0,0,0,0,0
21084,0,1,1,1,0,0,0
21085,1,0,0,0,0,0,0
21086,0,1,0,0,0,1,0
21087,0,0,0,1,1,0,0
21088,0,0,1,0,0,0,0
21089,0,0,0,0,0,0,0
21090,0,0,0,0,0,0,0
21091,0,0,0,0,1,0,0
21092,0,1,0,0,0,1,1
21093,1,0,0,0,0,1,0
21094,0,0,0,0,1,0,0
21095,0,0,0,0,0,0,0
21096,0,0,0,1,0,0,1
21097,0,0,1,0,0,0,0
21098,0,1,1,0,1,0,0
21099,0,0,0,1,0,0,0
21100,0,0,1,0,0,0,0
21101,0,1,0,0,0,1,0
21102,0,0,0,0,0,1,0
21103,0,0,1,0,0,1,0
21104,0,1,0,0,0,0,0
21105,0,1,1,1,0,1,0
21106,0,0,0,0,0,1,1
21107,0,0,0,0,0,0,0
21108,0,0,0,0,1,0,0
21109,0,0,0,0,1,0,0
21110,0,0,0,0,0,0,0
21111,0,0,0,0,1,0,0
21112,0,0,0,1,1,0,0
21113,0,1,0,0,1,1,0
21114,1,0,0,0,1,0,0
21115,0,0,1,0,0,0,0
21116,1,0,0,0,0,0,0
21117,1,0,0,1,1,0,0
21118,0,0,1,0,0,0,0
21119,0,1,0,0,0,0,0
21120,0,1,0,0,0,0,0
21121,0,0,1,0,0,1,0
21122,0,0,1,0,0,0,0
21123,0,0,0,1,0,0,0
21124,0,0,1,0,0,0,0
21125,0,0,0,0,0,1,0
21126,0,0,0,0,0,0,0
21127,0,0,1,0,0,1,0
21128,0,0,0,0,0,0,0
21129,0,0,1,0,0,0,0
21130,0,1,1,0,0,0,1
21131,0,0,0,0,0,0,0
21132,0,0,0,0,0,0,0
21133,0,0,1,0,0,0,0
21134,0,0,0,1,0,1,0
21135,0,1,0,0,0,1,0
21136,1,0,0,0,0,0,0
21137,0,0,1,0,1,0,0
21138,0,1,1,0,0,0,0
21139,0,1,0,0,1,0,0
21140,0,1,1,0,0,0,0
21141,0,0,0,1,0,0,0
21142,1,0,0,0,0,0,0
21143,0,1,0,0,0,0,0
21144,1,0,0,0,1,0,1
21145,1,0,0,1,0,0,0
21146,0,0,0,1,0,1,0
21147,0,0,0,0,0,0,0
21148,0,0,0,0,0,0,0
21149,0,0,1,1,0,0,0
21150,0,0,0,1,0,0,0
22002,0,0,0,0,0,0,0
22003,1,0,0,0,0,0,0
22004,0,0,0,0,1,0,0
22005,0,0,0,0,0,0,0
22006,0,0,0,1,0,1,0
22007,0,0,0,0,0,0,0
22008,0,0,0,0,0,0,0
22009,0,0,1,0,0,0,0
22010,0,0,0,1,1,0,0
22011,0,0,1,0,0,0,0
22012,0,0,0,0,0,0,0
22013,0,0,0,0,0,0,0
22014,0,0,0,0,0,0,0
22015,0,0,0,0,0,1,0
22016,0,0,0,0,0,0,0
22017,0,1,0,0,0,0,0
22018,0,0,0,0,0,0,0
22019,1,1,0,1,0,0,0
22020,0,0,0,0,0,0,0
22021,1,0,0,0,1,0,0
22022,0,0,0,0,0,0,1
22023,0,0,1,1,1,0,0
22024,0,0,1,0,0,0,0
22025,1,0,0,1,0,0,0
22026,0,0,0,1,0,0,0
22027,0,0,0,0,0,0,0
22028,1,0,0,0,0,0,0
22029,0,0,0,0,0,0,0
22030,0,0,0,0,1,1,0
22031,0,1,0,0,0,0,0
22032,0,0,1,0,0,0,0
22033,1,0,0,0,1,1,0
22034,0,0,0,0,0,0,0
22035,0,1,1,0,0,0,0
22036,0,0,0,0,0,0,0
22037,0,0,0,0,0,0,0
22038,0,1,1,1,0,0,0
22039,1,0,0,0,0,0,0
22040,0,0,0,1,0,0,0
22041,0,0,0,1,1,0,0
